chunk_id,pulse_integral
0,0.00003391257392622692
1,0.000034028002177760935
2,0.000031489289751442115
4,0.000034101516836252944
5,0.00003517881040401086
6,0.000031076882002858904
7,0.000031544854945264725
8,0.0000313139089347665
9,0.00003479892448974524
10,0.000034142806223600046
11,0.00003438393271994262
12,0.00003419058763876446
13,0.00003533171695052404
14,0.00003347022807901451
15,0.00003424898162533401
16,0.00003171144785469762
17,0.00003440298928770483
18,0.000034169944273824366
19,0.000031298096546978295
20,0.00003125607626935964
21,0.00003117456581186973
23,0.00003085079991848993
24,0.00003477767102523701
25,0.00003091931562578513
26,0.00003463172337915356
27,0.000035281765333783764
28,0.000035040861234944393
29,0.00003075144710289729
30,0.00003473029286253549
31,0.000015164706086868864
32,0.000031969294031887554
33,0.00003093174600398625
34,0.00003511475904662948
35,0.00003334086396721597
37,0.000034459056355715494
38,0.00003407057106451007
39,0.00003495754941253511
40,0.00003475248576785897
41,0.00003152871896675043
42,0.00003185979374762857
43,0.000028394965419277046
44,0.000034541314751354774
45,0.000031757553160881034
46,0.000021117349352066286
47,0.000034582509249385284
48,0.00003170195549626766
49,0.00003208482210719611
50,0.000034412216326034826
51,0.000030746159895701734
52,0.00003578496503382649
53,0.00003193876554386647
54,0.00003482521762542852
55,0.000024667149058055578
56,0.00003487947560954277
57,0.000035038284276151514
58,0.000033196017403692174
59,0.00003473424589046624
60,0.00003038415674510651
61,0.00003479873126621736
62,0.00003108387499093718
63,0.000021845435480470395
64,0.00003117344864009736
65,0.00003202949928434363
66,0.000034408342977359675
67,0.00003047005293277232
68,0.00003481688990008108
69,0.00003612078115778086
70,0.00003519495048265999
71,0.000031172293982187775
72,0.00003384527811065221
73,0.000034646069533035234
74,0.00003418764990156455
75,0.00001783746318479891
76,0.000030434483256224168
77,0.000031444804956180724
78,0.000034675820254629365
79,0.00003475179135230094
80,0.00003500260593498231
81,0.000032360447416948415
82,0.00003476509525772393
83,0.000034961777199206664
84,0.00003179728568473643
86,0.000020100519988155216
87,0.000035418615263620385
88,0.00003094103062699386
89,0.00003014468531215578
91,0.00003580372230510419
92,0.00003444559355419609
93,0.00003151204871647185
94,0.00003175842932669201
95,0.00003155626516080072
96,0.00003579742467262237
97,0.00003416430307588593
98,0.00003473547336774629
99,0.00003261203279792844
100,0.00003458852455809738
101,0.00003365726570822882
102,0.00003350014813289587
103,0.00003515151265353279
104,0.000030859366195211196
105,0.00003482990987203099
106,0.00003481246489187336
107,0.000034353436981302856
108,0.00003185162337120209
109,0.000031535926286168206
110,0.00003424123733674352
111,0.00003213159043948705
112,0.00003439341651354896
113,0.00002697460592209939
114,0.00003043329471558486
115,0.00003176214821132529
117,0.000033927056539864305
118,0.000031608676966870175
119,0.000018721493028525564
120,0.000033977313768348885
121,0.00003490701149222947
122,0.000031662219182647654
123,0.00003411069935500142
124,0.000031926620810949156
125,0.000031374155113528075
126,0.000034758584864085
127,0.00003303629115881696
128,0.00003452857327693457
129,0.000032306915030064345
130,0.00003536602339447907
131,0.00003032255081084058
132,0.00003146928082347341
133,0.00003163203181646724
134,0.000034486475928768016
135,0.00003391441701283557
137,0.00003458215718029826
138,0.00003150726624138283
140,0.00003522104614995603
141,0.000035770739471327926
142,0.000030993093575603707
143,0.0000342625062728795
144,0.00003414712987041092
145,0.000034756624116119914
146,0.000030618609910025036
147,0.00003531669256344026
148,0.00003319903878474309
149,0.00003216603761574307
150,0.00003489732783436162
151,0.00003408757412676483
152,0.000034258870089481404
153,0.00003128614247607474
154,0.00003529324908414521
155,0.000033716052995938625
157,0.0000344634657897428
158,0.00003142505487342296
159,0.000034835873124758936
160,0.00003482533765335225
161,0.000027921118936144136
162,9.595290764029313e-6
163,0.000031847419291274344
164,0.00003140239453614587
165,0.000033679946728341746
166,0.00003439867573005437
167,0.00003527042986242742
168,0.00003151196379260911
169,0.00003460251641244145
170,0.0000343342012725046
171,0.000034500110135834614
172,0.00003489519647173909
173,0.000034422515142772674
174,0.000015323189231540304
175,0.00003108975755575165
176,8.307966551856498e-6
177,0.00003191630500374229
178,0.00003479796139210534
179,9.231965953136008e-6
180,0.00003145304152128318
181,0.00003349800135455786
182,0.00003427324056214849
183,0.00003316969337931503
184,0.000035145722146792075
185,0.00003186279171985206
186,0.00003215915801712379
187,0.000031142007962333695
188,0.00003477319686413002
189,0.00003450555875932892
190,0.0000317957690835058
191,0.00003201547407899673
192,0.00003193653511846393
193,0.00003468851383049705
194,0.00003390241524067315
195,0.000035157391659818946
196,0.00003497754976081958
197,0.000034446102927105886
198,0.00002947934781517365
199,0.00003366233327623387
200,0.00003118791491413829
201,0.000034379376257599585
202,0.00003428018121169535
203,0.00003137935870853469
204,0.000034579923932700295
205,0.00003191344488815417
206,0.00003179401772192117
207,0.000033984084736114804
208,0.000031743563648138306
209,0.000026992158814337944
210,0.00003390979814600415
211,0.000034243195268056936
212,0.000035040096007494994
213,0.000034228514644139463
214,0.00003153095628501567
215,0.000029841463993484315
216,0.00001556273193404073
217,0.00003410634924737469
218,0.000032661911790061847
219,0.00003139167694248266
220,0.00003197807409356821
221,0.00003378913359421502
222,0.00003465949358042747
223,0.000034847881804690316
224,0.000033909681157648464
225,0.00003487054161077615
226,0.00003388764559396382
227,0.00003157600066833049
228,0.00003409555854710266
229,0.00003100032922394653
230,0.00003158900644314506
231,0.000031222856793106597
232,0.000019185700710980016
233,0.00003406413090664569
234,0.00003143392453090865
235,0.00003409786165984613
236,0.000031748659531408
237,7.668777434940045e-6
239,0.00003084129640008364
240,0.00003107560030138028
241,0.000031482293815859495
242,0.00003386137450086987
243,0.0000337337170055003
244,0.000034530098186376736
245,0.000034190644923590615
246,0.000031307655549577286
247,0.000026406071877371674
248,0.000034183757127460426
249,0.00003468602364580755
250,0.000033210618844557374
251,0.00003411021801812099
252,0.00003187695806066386
253,0.00002347897832597351
254,0.0000319030399162839
255,0.00002892855882450357
256,0.00003114320413954027
257,0.000035044683043225684
258,0.00003443879718369575
259,0.000034544690496827644
260,0.000034539711990322435
261,0.00003503761978351327
262,0.00003424189531308091
263,0.00003111905796101362
264,0.00003132719111024954
265,0.00003109852262869133
266,0.000034476021901886026
268,0.00003369552327296909
269,0.00003475801763807344
270,0.00003073987298492621
271,0.000024522958989572018
272,0.00003152027307345403
273,9.231046249475654e-6
274,0.000031359560188784604
275,0.000031630868861136406
276,0.00002692614926096831
277,0.00003443363848101003
278,0.0000348812474718323
279,0.000031662386733087783
280,0.00003169855451079417
281,0.000034584824283691656
282,0.00003449175528715828
283,0.000034649319100528275
284,0.00003165591829536864
285,0.00003462939692145189
286,0.000032383343392676976
287,0.00003136924781786466
288,0.000034682631457603706
289,0.00003395353905783534
290,0.000034813906691205196
291,0.000034190927040611644
292,0.00003125927966622427
293,0.00003424152850586712
294,0.00003454293960885522
295,0.000034766502600643394
296,0.00003485996724325394
297,0.000034469489343304076
298,0.00003460458965574315
299,0.000034802510253108764
300,0.0000342800987403627
301,0.00003465104343949934
302,0.00002092193900203151
303,0.000035502268091189134
304,0.00003175769367455938
305,0.00003164183351363922
306,0.000021991912820683712
307,0.00003398962112424127
308,0.00003223269114601749
309,0.00003359907492463808
